"Contaminant","Authorization","Limit","Amount.Released","url","regulated_entity_name","physical_location","rn_number","city","county","event_type","event_began_date","event_began_time","based_on","event_ended_date","event_ended_time","cause","action_taken","emissions_estimation_method","potential_duplicate"
"Acetylene","19168/PSDTX1226","761.65 LBS/HR","2500.0 lbs (est.)","http://www2.tceq.texas.gov/oce/eer/index.cfm?fuseaction=main.getDetails&target=266110","FORMOSA POINT COMFORT PLANT","PLANT LOCATED NE OF INTX OF FM 1593 AND HWY 35","RN100218973","POINT COMFORT"," CALHOUN","AIR STARTUP",2017-08-29,"8:00AM","INITIAL REPORT","09/05/2017","
		8:00AM
","Unit start up following a planned shutdown","Vent gas routed to Elevated Flare","Engineering Calculations",FALSE
"Benzene","19168/PSDTX1226","761.65 LBS/HR","22000.0 lbs (est.)","http://www2.tceq.texas.gov/oce/eer/index.cfm?fuseaction=main.getDetails&target=266110","FORMOSA POINT COMFORT PLANT","PLANT LOCATED NE OF INTX OF FM 1593 AND HWY 35","RN100218973","POINT COMFORT"," CALHOUN","AIR STARTUP",2017-08-29,"8:00AM","INITIAL REPORT","09/05/2017","
		8:00AM
","Unit start up following a planned shutdown","Vent gas routed to Elevated Flare","Engineering Calculations",FALSE
"Butadiene","19168/PSDTX1226","761.65 LBS/HR","45000.0 lbs (est.)","http://www2.tceq.texas.gov/oce/eer/index.cfm?fuseaction=main.getDetails&target=266110","FORMOSA POINT COMFORT PLANT","PLANT LOCATED NE OF INTX OF FM 1593 AND HWY 35","RN100218973","POINT COMFORT"," CALHOUN","AIR STARTUP",2017-08-29,"8:00AM","INITIAL REPORT","09/05/2017","
		8:00AM
","Unit start up following a planned shutdown","Vent gas routed to Elevated Flare","Engineering Calculations",FALSE
"Butane","19168/PSDTX1226","761.65 LBS/HR","15100.0 lbs (est.)","http://www2.tceq.texas.gov/oce/eer/index.cfm?fuseaction=main.getDetails&target=266110","FORMOSA POINT COMFORT PLANT","PLANT LOCATED NE OF INTX OF FM 1593 AND HWY 35","RN100218973","POINT COMFORT"," CALHOUN","AIR STARTUP",2017-08-29,"8:00AM","INITIAL REPORT","09/05/2017","
		8:00AM
","Unit start up following a planned shutdown","Vent gas routed to Elevated Flare","Engineering Calculations",FALSE
"Butene","19168/PSDTX1226","761.65 LBS/HR","27000.0 lbs (est.)","http://www2.tceq.texas.gov/oce/eer/index.cfm?fuseaction=main.getDetails&target=266110","FORMOSA POINT COMFORT PLANT","PLANT LOCATED NE OF INTX OF FM 1593 AND HWY 35","RN100218973","POINT COMFORT"," CALHOUN","AIR STARTUP",2017-08-29,"8:00AM","INITIAL REPORT","09/05/2017","
		8:00AM
","Unit start up following a planned shutdown","Vent gas routed to Elevated Flare","Engineering Calculations",FALSE
"Carbon Dioxide","19168/PSDTX1226","761.65 LBS/HR","30.0 lbs (est.)","http://www2.tceq.texas.gov/oce/eer/index.cfm?fuseaction=main.getDetails&target=266110","FORMOSA POINT COMFORT PLANT","PLANT LOCATED NE OF INTX OF FM 1593 AND HWY 35","RN100218973","POINT COMFORT"," CALHOUN","AIR STARTUP",2017-08-29,"8:00AM","INITIAL REPORT","09/05/2017","
		8:00AM
","Unit start up following a planned shutdown","Vent gas routed to Elevated Flare","Engineering Calculations",FALSE
"Carbon Monoxide","19168/PSDTX1226","6221.16 LBS/HR","108387.13 lbs (est.)","http://www2.tceq.texas.gov/oce/eer/index.cfm?fuseaction=main.getDetails&target=266110","FORMOSA POINT COMFORT PLANT","PLANT LOCATED NE OF INTX OF FM 1593 AND HWY 35","RN100218973","POINT COMFORT"," CALHOUN","AIR STARTUP",2017-08-29,"8:00AM","INITIAL REPORT","09/05/2017","
		8:00AM
","Unit start up following a planned shutdown","Vent gas routed to Elevated Flare","Engineering Calculations",FALSE
"Cyclopentadiene","19168/PSDTX1226","761.65 LBS/HR","5000.0 lbs (est.)","http://www2.tceq.texas.gov/oce/eer/index.cfm?fuseaction=main.getDetails&target=266110","FORMOSA POINT COMFORT PLANT","PLANT LOCATED NE OF INTX OF FM 1593 AND HWY 35","RN100218973","POINT COMFORT"," CALHOUN","AIR STARTUP",2017-08-29,"8:00AM","INITIAL REPORT","09/05/2017","
		8:00AM
","Unit start up following a planned shutdown","Vent gas routed to Elevated Flare","Engineering Calculations",FALSE
"Ethane","19168/PSDTX1226","761.65 LBS/HR","56500.0 lbs (est.)","http://www2.tceq.texas.gov/oce/eer/index.cfm?fuseaction=main.getDetails&target=266110","FORMOSA POINT COMFORT PLANT","PLANT LOCATED NE OF INTX OF FM 1593 AND HWY 35","RN100218973","POINT COMFORT"," CALHOUN","AIR STARTUP",2017-08-29,"8:00AM","INITIAL REPORT","09/05/2017","
		8:00AM
","Unit start up following a planned shutdown","Vent gas routed to Elevated Flare","Engineering Calculations",FALSE
"Ethylene (gaseous)","19168/PSDTX1226","761.65 LBS/HR","100000.0 lbs (est.)","http://www2.tceq.texas.gov/oce/eer/index.cfm?fuseaction=main.getDetails&target=266110","FORMOSA POINT COMFORT PLANT","PLANT LOCATED NE OF INTX OF FM 1593 AND HWY 35","RN100218973","POINT COMFORT"," CALHOUN","AIR STARTUP",2017-08-29,"8:00AM","INITIAL REPORT","09/05/2017","
		8:00AM
","Unit start up following a planned shutdown","Vent gas routed to Elevated Flare","Engineering Calculations",FALSE
"Fuel Oil","19168/PSDTX1226","761.65 LBS/HR","200.0 lbs (est.)","http://www2.tceq.texas.gov/oce/eer/index.cfm?fuseaction=main.getDetails&target=266110","FORMOSA POINT COMFORT PLANT","PLANT LOCATED NE OF INTX OF FM 1593 AND HWY 35","RN100218973","POINT COMFORT"," CALHOUN","AIR STARTUP",2017-08-29,"8:00AM","INITIAL REPORT","09/05/2017","
		8:00AM
","Unit start up following a planned shutdown","Vent gas routed to Elevated Flare","Engineering Calculations",FALSE
"HEPTANE (OR N-)","19168/PSDTX1226","761.65 LBS/HR","450.0 lbs (est.)","http://www2.tceq.texas.gov/oce/eer/index.cfm?fuseaction=main.getDetails&target=266110","FORMOSA POINT COMFORT PLANT","PLANT LOCATED NE OF INTX OF FM 1593 AND HWY 35","RN100218973","POINT COMFORT"," CALHOUN","AIR STARTUP",2017-08-29,"8:00AM","INITIAL REPORT","09/05/2017","
		8:00AM
","Unit start up following a planned shutdown","Vent gas routed to Elevated Flare","Engineering Calculations",FALSE
"Hexane","19168/PSDTX1226","761.65 LBS/HR","2500.0 lbs (est.)","http://www2.tceq.texas.gov/oce/eer/index.cfm?fuseaction=main.getDetails&target=266110","FORMOSA POINT COMFORT PLANT","PLANT LOCATED NE OF INTX OF FM 1593 AND HWY 35","RN100218973","POINT COMFORT"," CALHOUN","AIR STARTUP",2017-08-29,"8:00AM","INITIAL REPORT","09/05/2017","
		8:00AM
","Unit start up following a planned shutdown","Vent gas routed to Elevated Flare","Engineering Calculations",TRUE
"Hydrogen","19168/PSDTX1226","761.65 LBS/HR","4000.0 lbs (est.)","http://www2.tceq.texas.gov/oce/eer/index.cfm?fuseaction=main.getDetails&target=266110","FORMOSA POINT COMFORT PLANT","PLANT LOCATED NE OF INTX OF FM 1593 AND HWY 35","RN100218973","POINT COMFORT"," CALHOUN","AIR STARTUP",2017-08-29,"8:00AM","INITIAL REPORT","09/05/2017","
		8:00AM
","Unit start up following a planned shutdown","Vent gas routed to Elevated Flare","Engineering Calculations",FALSE
"Hydrogen Sulfide","19168/PSDTX1226","761.65 LBS/HR","6.57 lbs (est.)","http://www2.tceq.texas.gov/oce/eer/index.cfm?fuseaction=main.getDetails&target=266110","FORMOSA POINT COMFORT PLANT","PLANT LOCATED NE OF INTX OF FM 1593 AND HWY 35","RN100218973","POINT COMFORT"," CALHOUN","AIR STARTUP",2017-08-29,"8:00AM","INITIAL REPORT","09/05/2017","
		8:00AM
","Unit start up following a planned shutdown","Vent gas routed to Elevated Flare","Engineering Calculations",FALSE
"Isoprene","19168/PSDTX1226","761.65 LBS/HR","4200.0 lbs (est.)","http://www2.tceq.texas.gov/oce/eer/index.cfm?fuseaction=main.getDetails&target=266110","FORMOSA POINT COMFORT PLANT","PLANT LOCATED NE OF INTX OF FM 1593 AND HWY 35","RN100218973","POINT COMFORT"," CALHOUN","AIR STARTUP",2017-08-29,"8:00AM","INITIAL REPORT","09/05/2017","
		8:00AM
","Unit start up following a planned shutdown","Vent gas routed to Elevated Flare","Engineering Calculations",FALSE
"Methane","19168/PSDTX1226","761.65 LBS/HR","20000.0 lbs (est.)","http://www2.tceq.texas.gov/oce/eer/index.cfm?fuseaction=main.getDetails&target=266110","FORMOSA POINT COMFORT PLANT","PLANT LOCATED NE OF INTX OF FM 1593 AND HWY 35","RN100218973","POINT COMFORT"," CALHOUN","AIR STARTUP",2017-08-29,"8:00AM","INITIAL REPORT","09/05/2017","
		8:00AM
","Unit start up following a planned shutdown","Vent gas routed to Elevated Flare","Engineering Calculations",FALSE
"Methyl Acetylene","19168/PSDTX1226","761.65 LBS/HR","1500.0 lbs (est.)","http://www2.tceq.texas.gov/oce/eer/index.cfm?fuseaction=main.getDetails&target=266110","FORMOSA POINT COMFORT PLANT","PLANT LOCATED NE OF INTX OF FM 1593 AND HWY 35","RN100218973","POINT COMFORT"," CALHOUN","AIR STARTUP",2017-08-29,"8:00AM","INITIAL REPORT","09/05/2017","
		8:00AM
","Unit start up following a planned shutdown","Vent gas routed to Elevated Flare","Engineering Calculations",FALSE
"Nitric oxide","19168/PSDTX1226","861.34 LBS/HR","16079.05 lbs (est.)","http://www2.tceq.texas.gov/oce/eer/index.cfm?fuseaction=main.getDetails&target=266110","FORMOSA POINT COMFORT PLANT","PLANT LOCATED NE OF INTX OF FM 1593 AND HWY 35","RN100218973","POINT COMFORT"," CALHOUN","AIR STARTUP",2017-08-29,"8:00AM","INITIAL REPORT","09/05/2017","
		8:00AM
","Unit start up following a planned shutdown","Vent gas routed to Elevated Flare","Engineering Calculations",FALSE
"Nitrogen dioxide","19168/PSDTX1226","861.34 LBS/HR","846.27 lbs (est.)","http://www2.tceq.texas.gov/oce/eer/index.cfm?fuseaction=main.getDetails&target=266110","FORMOSA POINT COMFORT PLANT","PLANT LOCATED NE OF INTX OF FM 1593 AND HWY 35","RN100218973","POINT COMFORT"," CALHOUN","AIR STARTUP",2017-08-29,"8:00AM","INITIAL REPORT","09/05/2017","
		8:00AM
","Unit start up following a planned shutdown","Vent gas routed to Elevated Flare","Engineering Calculations",FALSE
"Nonane","19168/PSDTX1226","761.65 LBS/HR","414.43 lbs (est.)","http://www2.tceq.texas.gov/oce/eer/index.cfm?fuseaction=main.getDetails&target=266110","FORMOSA POINT COMFORT PLANT","PLANT LOCATED NE OF INTX OF FM 1593 AND HWY 35","RN100218973","POINT COMFORT"," CALHOUN","AIR STARTUP",2017-08-29,"8:00AM","INITIAL REPORT","09/05/2017","
		8:00AM
","Unit start up following a planned shutdown","Vent gas routed to Elevated Flare","Engineering Calculations",FALSE
"Octane","19168/PSDTX1226","761.65 LBS/HR","150.0 lbs (est.)","http://www2.tceq.texas.gov/oce/eer/index.cfm?fuseaction=main.getDetails&target=266110","FORMOSA POINT COMFORT PLANT","PLANT LOCATED NE OF INTX OF FM 1593 AND HWY 35","RN100218973","POINT COMFORT"," CALHOUN","AIR STARTUP",2017-08-29,"8:00AM","INITIAL REPORT","09/05/2017","
		8:00AM
","Unit start up following a planned shutdown","Vent gas routed to Elevated Flare","Engineering Calculations",FALSE
"Pentane","19168/PSDTX1226","761.65 LBS/HR","300.0 lbs (est.)","http://www2.tceq.texas.gov/oce/eer/index.cfm?fuseaction=main.getDetails&target=266110","FORMOSA POINT COMFORT PLANT","PLANT LOCATED NE OF INTX OF FM 1593 AND HWY 35","RN100218973","POINT COMFORT"," CALHOUN","AIR STARTUP",2017-08-29,"8:00AM","INITIAL REPORT","09/05/2017","
		8:00AM
","Unit start up following a planned shutdown","Vent gas routed to Elevated Flare","Engineering Calculations",FALSE
"Pentene","19168/PSDTX1226","761.65 LBS/HR","550.0 lbs (est.)","http://www2.tceq.texas.gov/oce/eer/index.cfm?fuseaction=main.getDetails&target=266110","FORMOSA POINT COMFORT PLANT","PLANT LOCATED NE OF INTX OF FM 1593 AND HWY 35","RN100218973","POINT COMFORT"," CALHOUN","AIR STARTUP",2017-08-29,"8:00AM","INITIAL REPORT","09/05/2017","
		8:00AM
","Unit start up following a planned shutdown","Vent gas routed to Elevated Flare","Engineering Calculations",FALSE
"Propadiene","19168/PSDTX1226","761.65 LBS/HR","1000.0 lbs (est.)","http://www2.tceq.texas.gov/oce/eer/index.cfm?fuseaction=main.getDetails&target=266110","FORMOSA POINT COMFORT PLANT","PLANT LOCATED NE OF INTX OF FM 1593 AND HWY 35","RN100218973","POINT COMFORT"," CALHOUN","AIR STARTUP",2017-08-29,"8:00AM","INITIAL REPORT","09/05/2017","
		8:00AM
","Unit start up following a planned shutdown","Vent gas routed to Elevated Flare","Engineering Calculations",FALSE
"Propane","19168/PSDTX1226","761.65 LBS/HR","9500.0 lbs (est.)","http://www2.tceq.texas.gov/oce/eer/index.cfm?fuseaction=main.getDetails&target=266110","FORMOSA POINT COMFORT PLANT","PLANT LOCATED NE OF INTX OF FM 1593 AND HWY 35","RN100218973","POINT COMFORT"," CALHOUN","AIR STARTUP",2017-08-29,"8:00AM","INITIAL REPORT","09/05/2017","
		8:00AM
","Unit start up following a planned shutdown","Vent gas routed to Elevated Flare","Engineering Calculations",FALSE
"Propylene (Propene)","19168/PSDTX1226","761.65 LBS/HR","25000.0 lbs (est.)","http://www2.tceq.texas.gov/oce/eer/index.cfm?fuseaction=main.getDetails&target=266110","FORMOSA POINT COMFORT PLANT","PLANT LOCATED NE OF INTX OF FM 1593 AND HWY 35","RN100218973","POINT COMFORT"," CALHOUN","AIR STARTUP",2017-08-29,"8:00AM","INITIAL REPORT","09/05/2017","
		8:00AM
","Unit start up following a planned shutdown","Vent gas routed to Elevated Flare","Engineering Calculations",FALSE
"Styrene","19168/PSDTX1226","761.65 LBS/HR","900.0 lbs (est.)","http://www2.tceq.texas.gov/oce/eer/index.cfm?fuseaction=main.getDetails&target=266110","FORMOSA POINT COMFORT PLANT","PLANT LOCATED NE OF INTX OF FM 1593 AND HWY 35","RN100218973","POINT COMFORT"," CALHOUN","AIR STARTUP",2017-08-29,"8:00AM","INITIAL REPORT","09/05/2017","
		8:00AM
","Unit start up following a planned shutdown","Vent gas routed to Elevated Flare","Engineering Calculations",FALSE
"Toluene","19168/PSDTX1226","761.65 LBS/HR","7500.0 lbs (est.)","http://www2.tceq.texas.gov/oce/eer/index.cfm?fuseaction=main.getDetails&target=266110","FORMOSA POINT COMFORT PLANT","PLANT LOCATED NE OF INTX OF FM 1593 AND HWY 35","RN100218973","POINT COMFORT"," CALHOUN","AIR STARTUP",2017-08-29,"8:00AM","INITIAL REPORT","09/05/2017","
		8:00AM
","Unit start up following a planned shutdown","Vent gas routed to Elevated Flare","Engineering Calculations",FALSE
"Wash Oil","19168/PSDTX1226","761.65 LBS/HR","400.0 lbs (est.)","http://www2.tceq.texas.gov/oce/eer/index.cfm?fuseaction=main.getDetails&target=266110","FORMOSA POINT COMFORT PLANT","PLANT LOCATED NE OF INTX OF FM 1593 AND HWY 35","RN100218973","POINT COMFORT"," CALHOUN","AIR STARTUP",2017-08-29,"8:00AM","INITIAL REPORT","09/05/2017","
		8:00AM
","Unit start up following a planned shutdown","Vent gas routed to Elevated Flare","Engineering Calculations",FALSE
"Xylene","19168/PSDTX1226","761.65 LBS/HR","1867.55 lbs (est.)","http://www2.tceq.texas.gov/oce/eer/index.cfm?fuseaction=main.getDetails&target=266110","FORMOSA POINT COMFORT PLANT","PLANT LOCATED NE OF INTX OF FM 1593 AND HWY 35","RN100218973","POINT COMFORT"," CALHOUN","AIR STARTUP",2017-08-29,"8:00AM","INITIAL REPORT","09/05/2017","
		8:00AM
","Unit start up following a planned shutdown","Vent gas routed to Elevated Flare","Engineering Calculations",FALSE
"Carbon Monoxide","31086","0","165.0 lbs (est.)","http://www2.tceq.texas.gov/oce/eer/index.cfm?fuseaction=main.getDetails&target=266112","GLDU STATION 8","NEAR GOLDSMITH","RN102421716","GOLDSMITH"," ECTOR","EMISSIONS EVENT",2017-08-23,"2:00PM","FINAL REPORT","08/24/2017","
		1:50PM
","FLARING WAS DUE TO THE DCP GOLDSMITH PLANT HAVING ISSUES FROM THE STORM LAST NIGHT,  LAT:	32*00'36""	LON	102*39'5""","WE HAD A FLARE IN PLACE TO BURN OUR GAS TO MINIMIZE THE VOC AND H2S EMISSIONS.","Emissions Calculations:	     NOx = MCF flared x NOx factor from RG-109 x BTU/scf x 1000 scf/MCF x MMBTU/1000000 	BTU",FALSE
"Hydrogen Sulfide","31086","0","10.0 lbs (est.)","http://www2.tceq.texas.gov/oce/eer/index.cfm?fuseaction=main.getDetails&target=266112","GLDU STATION 8","NEAR GOLDSMITH","RN102421716","GOLDSMITH"," ECTOR","EMISSIONS EVENT",2017-08-23,"2:00PM","FINAL REPORT","08/24/2017","
		1:50PM
","FLARING WAS DUE TO THE DCP GOLDSMITH PLANT HAVING ISSUES FROM THE STORM LAST NIGHT,  LAT:	32*00'36""	LON	102*39'5""","WE HAD A FLARE IN PLACE TO BURN OUR GAS TO MINIMIZE THE VOC AND H2S EMISSIONS.","Emissions Calculations:	     NOx = MCF flared x NOx factor from RG-109 x BTU/scf x 1000 scf/MCF x MMBTU/1000000 	BTU",FALSE
"NOX","31086","0","63.0 lbs (est.)","http://www2.tceq.texas.gov/oce/eer/index.cfm?fuseaction=main.getDetails&target=266112","GLDU STATION 8","NEAR GOLDSMITH","RN102421716","GOLDSMITH"," ECTOR","EMISSIONS EVENT",2017-08-23,"2:00PM","FINAL REPORT","08/24/2017","
		1:50PM
","FLARING WAS DUE TO THE DCP GOLDSMITH PLANT HAVING ISSUES FROM THE STORM LAST NIGHT,  LAT:	32*00'36""	LON	102*39'5""","WE HAD A FLARE IN PLACE TO BURN OUR GAS TO MINIMIZE THE VOC AND H2S EMISSIONS.","Emissions Calculations:	     NOx = MCF flared x NOx factor from RG-109 x BTU/scf x 1000 scf/MCF x MMBTU/1000000 	BTU",FALSE
